valor_aluguel,quartos,banheiros,vagas,area,bairro,tipo
5949,3,2,0,51.3,Pinheiros,kitnet
6079,2,2,0,41.1,Moema,kitnet
6625,1,1,2,61.0,Moema,apto
5235,2,1,2,66.6,Butantã,kitnet
9082,2,2,1,84.1,Moema,apto
5113,2,1,2,63.1,Pinheiros,kitnet
6463,2,1,0,42.0,Moema,casa
7675,3,1,0,40.2,Vila Mariana,kitnet
8574,3,1,0,41.7,Moema,apto
6972,2,2,2,90.4,Tatuapé,kitnet
9210,3,2,1,58.6,Moema,casa
6338,3,1,0,26.4,Vila Mariana,casa
7430,3,2,2,67.7,Vila Mariana,casa
7724,1,1,2,62.8,Itaim Bibi,casa
7862,2,2,1,51.0,Pinheiros,kitnet
4977,2,2,2,39.6,Vila Mariana,apto
3923,1,1,0,38.7,Butantã,kitnet
6541,1,1,1,81.7,Pinheiros,kitnet
8031,2,2,2,65.0,Moema,apto
6599,2,2,1,69.6,Vila Mariana,apto
7432,3,2,0,64.9,Pinheiros,casa
8549,3,1,2,66.6,Moema,kitnet
5114,1,1,2,50.6,Tatuapé,kitnet
7558,3,2,2,55.9,Vila Mariana,kitnet
7257,2,2,1,83.3,Pinheiros,kitnet
6577,2,2,0,88.3,Pinheiros,casa
4189,3,1,0,35.6,Tatuapé,casa
5484,2,1,2,55.8,Butantã,apto
5839,1,2,2,76.8,Vila Mariana,casa
7186,1,2,0,97.6,Vila Mariana,apto
8913,2,2,1,95.6,Moema,apto
6837,1,1,1,44.1,Moema,kitnet
5854,1,2,1,85.5,Vila Mariana,kitnet
6770,3,2,1,61.2,Pinheiros,casa
6435,1,2,2,80.9,Tatuapé,apto
7677,1,2,2,75.8,Moema,apto
6280,2,2,0,34.7,Moema,apto
6089,1,1,1,71.0,Vila Mariana,kitnet
6233,1,2,2,80.1,Butantã,apto
4683,3,2,0,59.6,Tatuapé,apto
8760,2,2,2,55.1,Moema,kitnet
5729,3,2,1,28.6,Vila Mariana,kitnet
9070,2,1,1,73.7,Itaim Bibi,kitnet
4258,2,2,0,64.2,Butantã,apto
6001,1,2,2,41.6,Pinheiros,casa
5156,2,2,1,53.5,Butantã,apto
5513,1,2,1,63.1,Itaim Bibi,kitnet
7591,3,2,1,48.8,Pinheiros,apto
4762,1,1,0,60.1,Itaim Bibi,kitnet
4617,1,1,2,25.0,Pinheiros,casa
8093,2,2,0,87.0,Pinheiros,kitnet
5986,2,2,0,60.3,Pinheiros,casa
5317,1,1,2,38.0,Moema,apto
4440,2,2,0,20.0,Tatuapé,kitnet
7118,1,1,2,80.6,Moema,casa
7011,3,1,1,71.2,Pinheiros,casa
7746,2,2,2,64.2,Vila Mariana,casa
5084,3,1,0,77.3,Butantã,casa
6249,3,1,2,77.2,Butantã,casa
7810,2,1,0,63.9,Itaim Bibi,apto
6162,3,1,2,54.9,Pinheiros,apto
7770,1,1,1,51.7,Itaim Bibi,apto
7779,3,1,0,68.4,Itaim Bibi,apto
6438,2,1,1,87.9,Tatuapé,kitnet
7336,3,1,0,57.9,Pinheiros,apto
4864,1,1,0,89.5,Butantã,apto
6941,1,2,2,67.5,Moema,apto
7594,3,2,1,67.6,Pinheiros,kitnet
8213,2,1,2,108.1,Vila Mariana,casa
6902,1,1,2,93.1,Moema,apto
6745,2,2,1,93.6,Pinheiros,casa
5909,1,1,1,44.0,Vila Mariana,apto
7527,2,1,0,103.8,Moema,apto
6134,3,2,0,58.4,Butantã,apto
7402,3,2,2,55.5,Pinheiros,kitnet
3274,2,1,0,20.0,Tatuapé,apto
6840,2,2,1,66.5,Butantã,casa
6982,3,1,0,38.3,Itaim Bibi,kitnet
4659,1,1,2,68.2,Butantã,kitnet
4687,1,2,1,36.8,Vila Mariana,casa
7676,1,2,1,96.0,Itaim Bibi,apto
6295,3,2,2,71.0,Butantã,casa
6568,2,1,0,105.6,Vila Mariana,apto
7217,1,2,0,39.5,Moema,casa
6099,1,2,1,91.0,Tatuapé,apto
4742,1,1,0,23.9,Moema,casa
7610,3,2,0,64.2,Vila Mariana,casa
3151,2,1,0,47.4,Butantã,kitnet
5532,1,1,2,51.0,Butantã,casa
7226,1,2,0,49.7,Moema,kitnet
8640,2,2,0,41.7,Itaim Bibi,casa
7853,2,2,2,34.8,Moema,kitnet
7784,3,1,0,51.2,Itaim Bibi,casa
5403,1,2,0,62.3,Tatuapé,kitnet
6598,1,1,1,83.3,Moema,casa
5561,1,2,0,65.9,Pinheiros,kitnet
5849,2,1,2,83.3,Tatuapé,casa
6808,3,1,1,30.4,Vila Mariana,casa
5656,2,2,2,51.3,Vila Mariana,casa
4557,1,1,0,74.2,Vila Mariana,kitnet
5495,2,1,1,66.9,Butantã,casa
6457,2,2,0,42.8,Pinheiros,apto
6298,1,1,0,78.7,Itaim Bibi,kitnet
6418,3,2,1,49.4,Butantã,kitnet
7228,2,1,2,44.5,Pinheiros,apto
5153,1,1,0,69.7,Tatuapé,kitnet
5486,2,1,2,60.1,Tatuapé,casa
7514,3,2,0,49.5,Moema,apto
8754,3,1,0,48.9,Itaim Bibi,casa
5770,1,1,1,38.6,Moema,kitnet
8715,3,2,1,52.1,Moema,apto
9727,2,2,1,82.0,Moema,kitnet
8415,2,1,2,64.9,Itaim Bibi,casa
3677,1,1,0,79.2,Tatuapé,apto
7418,3,1,2,70.3,Moema,casa
5895,3,2,2,47.8,Butantã,casa
6478,1,1,2,27.0,Itaim Bibi,kitnet
4600,2,1,0,41.5,Butantã,kitnet
9363,3,1,1,46.6,Itaim Bibi,apto
7699,2,2,2,45.0,Moema,kitnet
7227,1,1,2,79.6,Itaim Bibi,casa
6976,3,2,2,79.4,Vila Mariana,apto
7771,1,1,2,104.2,Vila Mariana,kitnet
6637,2,1,1,44.7,Moema,casa
4954,2,2,0,91.9,Butantã,casa
6673,3,2,0,91.8,Tatuapé,kitnet
6264,2,2,0,55.4,Moema,apto
8444,3,2,2,69.5,Moema,apto
7049,3,1,0,84.8,Vila Mariana,kitnet
5241,3,2,1,58.8,Tatuapé,apto
7628,3,1,2,57.3,Moema,apto
4328,3,1,0,47.5,Tatuapé,apto
6426,3,2,1,20.0,Moema,kitnet
6236,3,2,1,61.4,Vila Mariana,apto
4988,2,2,2,45.8,Butantã,apto
5439,1,2,1,38.5,Moema,casa
6323,1,1,1,68.4,Pinheiros,apto
7790,3,2,2,31.0,Moema,casa
5939,1,1,2,76.1,Tatuapé,casa
9100,3,1,2,69.7,Pinheiros,casa
7602,3,2,2,52.0,Vila Mariana,casa
7322,2,2,2,58.7,Pinheiros,kitnet
5778,3,1,2,36.2,Tatuapé,casa
7723,1,1,2,75.0,Itaim Bibi,casa
4953,2,1,0,63.7,Butantã,apto
7934,3,1,1,65.2,Moema,apto
4984,3,1,0,70.0,Butantã,apto
5486,1,1,1,47.2,Vila Mariana,apto
7464,3,2,1,29.6,Itaim Bibi,apto
6934,2,1,2,79.1,Tatuapé,apto
9545,3,2,1,73.8,Itaim Bibi,apto
6778,2,1,2,49.3,Itaim Bibi,apto
6843,2,2,2,68.2,Tatuapé,casa
4206,1,1,2,85.2,Vila Mariana,apto
6827,2,1,0,82.8,Tatuapé,apto
7291,3,2,2,48.7,Itaim Bibi,apto
5003,3,1,0,30.2,Butantã,apto
4352,1,2,1,33.7,Butantã,apto
6312,1,2,1,53.8,Vila Mariana,casa
5914,3,1,0,89.2,Tatuapé,casa
4447,2,1,2,45.4,Pinheiros,kitnet
8080,3,2,2,48.1,Itaim Bibi,casa
3855,1,1,1,47.7,Butantã,casa
4442,2,2,0,49.4,Pinheiros,kitnet
4330,1,2,0,59.8,Tatuapé,apto
4271,3,2,0,34.4,Butantã,kitnet
7670,3,2,2,81.7,Butantã,kitnet
6516,1,2,1,57.1,Moema,casa
8356,1,1,0,109.6,Pinheiros,kitnet
5291,3,2,1,36.5,Butantã,apto
5998,1,1,2,91.8,Butantã,kitnet
6664,3,2,1,87.8,Tatuapé,casa
4254,3,1,1,51.8,Butantã,apto
5299,1,2,0,52.1,Pinheiros,apto
4950,1,2,2,41.6,Tatuapé,kitnet
7036,3,2,0,41.8,Pinheiros,casa
4465,1,1,2,60.0,Butantã,apto
5847,2,1,0,60.4,Itaim Bibi,casa
4054,1,2,0,28.0,Butantã,kitnet
7012,2,2,1,105.9,Tatuapé,casa
6919,2,2,0,54.8,Pinheiros,apto
6920,3,2,0,61.3,Pinheiros,apto
5777,3,1,0,47.5,Moema,apto
8267,2,2,2,54.7,Itaim Bibi,kitnet
6778,2,2,2,52.8,Pinheiros,kitnet
6312,2,2,0,59.9,Butantã,kitnet
6614,3,1,1,59.7,Vila Mariana,casa
6847,1,1,1,76.1,Moema,kitnet
5670,1,1,1,64.5,Vila Mariana,casa
7045,2,1,1,74.1,Moema,casa
7978,3,2,2,59.8,Moema,apto
7460,3,2,1,64.6,Pinheiros,casa
3719,1,2,1,55.2,Tatuapé,casa
7719,1,2,2,80.1,Itaim Bibi,apto
7245,2,2,1,66.5,Butantã,casa
6739,2,2,0,56.8,Vila Mariana,kitnet
5334,2,2,0,56.2,Butantã,casa
5976,1,2,1,57.8,Butantã,casa
4858,3,1,0,60.6,Butantã,apto
5496,3,2,1,48.8,Butantã,apto
7062,2,2,0,75.3,Tatuapé,apto
8096,1,2,1,76.6,Pinheiros,kitnet
5868,2,1,2,95.7,Vila Mariana,kitnet
8111,1,2,2,47.9,Itaim Bibi,casa
6473,1,2,2,73.3,Pinheiros,casa
5800,2,1,2,21.8,Moema,casa
8217,2,1,1,76.6,Itaim Bibi,casa
4620,1,2,2,30.9,Pinheiros,casa
8311,3,2,2,40.3,Moema,casa
5047,1,2,1,66.6,Vila Mariana,kitnet
4669,2,1,1,47.6,Tatuapé,casa
7213,2,2,2,44.8,Vila Mariana,casa
5518,2,2,1,50.3,Butantã,casa
7250,3,2,0,74.6,Pinheiros,apto
5373,3,1,0,41.3,Butantã,apto
6842,3,1,1,58.9,Itaim Bibi,apto
3902,2,1,0,52.4,Butantã,casa
4648,1,2,0,76.4,Butantã,kitnet
7138,2,2,0,77.0,Vila Mariana,kitnet
4323,2,1,1,23.3,Butantã,kitnet
6355,2,2,1,80.9,Tatuapé,apto
5112,2,2,1,47.8,Butantã,kitnet
3911,1,1,1,64.7,Butantã,kitnet
6227,2,2,2,41.2,Tatuapé,casa
7564,3,2,0,67.4,Moema,apto
8166,2,1,1,111.0,Pinheiros,casa
6987,3,1,1,62.5,Pinheiros,kitnet
7674,3,1,0,50.8,Moema,kitnet
7076,3,1,0,55.4,Itaim Bibi,casa
3861,1,1,0,30.6,Tatuapé,casa
9472,3,1,0,89.0,Moema,casa
6981,2,2,0,66.3,Vila Mariana,apto
4497,2,2,0,39.0,Tatuapé,casa
3642,2,1,0,39.7,Tatuapé,apto
7367,1,2,2,60.3,Butantã,kitnet
8066,3,1,2,78.6,Itaim Bibi,kitnet
5314,2,2,1,37.0,Tatuapé,casa
6834,3,2,0,82.3,Butantã,casa
8395,3,2,2,58.2,Moema,kitnet
4390,2,1,0,41.4,Butantã,casa
7211,3,2,0,50.6,Moema,kitnet
8091,2,2,1,95.0,Pinheiros,casa
6921,2,2,1,32.2,Moema,apto
8403,3,1,0,45.4,Pinheiros,apto
9128,3,2,2,79.1,Pinheiros,apto
6043,3,1,0,64.3,Butantã,casa
7686,3,1,0,44.2,Itaim Bibi,casa
7951,2,1,1,79.3,Vila Mariana,casa
5631,3,1,1,80.2,Butantã,apto
5953,1,1,2,66.6,Pinheiros,kitnet
4407,3,1,0,47.8,Vila Mariana,casa
7872,2,2,1,50.8,Itaim Bibi,kitnet
6849,2,2,0,65.7,Vila Mariana,casa
6116,3,1,0,33.8,Itaim Bibi,casa
6745,1,2,1,86.6,Butantã,casa
8145,3,2,2,94.0,Pinheiros,apto
5584,2,1,0,55.3,Pinheiros,apto
5709,2,1,2,67.1,Butantã,casa
6587,1,2,1,83.7,Tatuapé,kitnet
5387,2,1,1,99.1,Tatuapé,apto
9667,3,2,2,91.1,Moema,casa
6079,1,2,0,25.3,Moema,kitnet
7265,2,1,0,53.7,Itaim Bibi,kitnet
6685,3,1,2,70.0,Tatuapé,casa
6313,2,1,0,50.1,Pinheiros,apto
6226,2,2,2,95.7,Tatuapé,apto
5722,1,2,2,43.7,Pinheiros,kitnet
6807,2,1,1,56.8,Moema,apto
9028,3,2,1,45.0,Itaim Bibi,kitnet
4978,2,2,2,56.1,Tatuapé,kitnet
6121,2,1,0,55.5,Pinheiros,apto
5694,1,2,0,79.1,Pinheiros,casa
7082,3,1,1,42.2,Tatuapé,apto
8447,3,1,1,20.0,Moema,kitnet
5449,3,2,2,27.9,Butantã,casa
4999,2,1,2,39.4,Tatuapé,apto
4711,2,1,1,46.9,Butantã,apto
5433,2,1,0,63.7,Vila Mariana,casa
5948,1,2,0,38.4,Moema,apto
5141,1,1,2,35.8,Pinheiros,apto
3126,2,1,1,41.4,Tatuapé,apto
5441,2,1,1,37.7,Vila Mariana,casa
6033,1,1,1,48.9,Moema,kitnet
8391,3,2,2,48.1,Moema,casa
6351,2,2,0,73.8,Vila Mariana,apto
6218,3,2,0,40.2,Pinheiros,casa
4985,1,1,2,52.8,Tatuapé,kitnet
4899,1,2,1,49.1,Butantã,apto
7102,1,1,2,76.2,Vila Mariana,apto
7803,3,1,0,56.9,Moema,apto
5372,1,1,0,81.0,Vila Mariana,kitnet
8502,3,2,2,37.0,Itaim Bibi,apto
6486,3,1,2,59.0,Moema,casa
5437,1,1,0,48.5,Butantã,kitnet
6084,2,2,2,35.5,Vila Mariana,casa
7007,1,1,0,58.6,Pinheiros,casa
5344,2,2,0,94.7,Tatuapé,apto
3494,1,2,2,42.9,Tatuapé,apto
5716,3,1,0,57.5,Butantã,apto
5403,3,2,0,33.8,Butantã,kitnet
3895,1,2,0,30.8,Butantã,apto
3876,1,1,1,44.3,Tatuapé,apto
6728,3,1,0,51.0,Moema,kitnet
5368,2,1,0,51.9,Moema,casa
6091,2,1,0,55.5,Pinheiros,casa
6185,3,2,1,27.0,Moema,kitnet
4923,1,1,1,47.5,Moema,casa
7097,3,2,0,70.0,Pinheiros,kitnet
5830,2,2,1,32.8,Vila Mariana,casa
6677,2,2,1,52.9,Tatuapé,kitnet
8059,2,1,1,65.9,Moema,kitnet
6477,3,1,1,44.4,Butantã,casa
7528,2,1,0,66.8,Moema,apto
3781,1,1,1,29.6,Butantã,kitnet
7438,1,2,2,77.8,Tatuapé,apto
5861,3,1,0,67.3,Pinheiros,apto
5703,2,2,0,61.1,Vila Mariana,casa
6707,1,1,0,82.5,Itaim Bibi,kitnet
5017,1,1,2,53.4,Tatuapé,apto
4746,1,2,2,47.6,Vila Mariana,kitnet
7734,3,2,2,87.5,Tatuapé,kitnet
7468,3,2,0,96.8,Butantã,kitnet
7735,2,2,1,46.1,Moema,casa
5868,1,1,0,57.7,Pinheiros,apto
8058,2,1,2,80.9,Vila Mariana,casa
4714,1,2,1,58.4,Butantã,apto
8081,2,1,1,71.9,Itaim Bibi,kitnet
5379,2,2,1,75.6,Butantã,casa
5391,3,2,2,48.8,Butantã,casa
7963,1,2,2,68.4,Pinheiros,casa
4847,1,1,2,59.9,Vila Mariana,kitnet
5383,1,1,1,35.7,Pinheiros,casa
6431,2,1,2,40.2,Pinheiros,kitnet
5949,2,1,2,47.0,Butantã,kitnet
4031,1,2,1,78.6,Butantã,kitnet
8590,3,1,2,79.2,Pinheiros,casa
8404,2,2,2,75.0,Itaim Bibi,kitnet
5684,3,1,2,68.8,Tatuapé,apto
6447,2,2,0,68.3,Pinheiros,apto
5696,1,1,2,65.6,Butantã,casa
5630,1,2,1,68.2,Butantã,kitnet
4783,2,1,0,69.5,Tatuapé,apto
5946,2,2,1,31.9,Itaim Bibi,casa
6771,3,1,2,44.2,Moema,apto
8285,3,1,2,39.4,Itaim Bibi,casa
6342,1,1,2,82.1,Moema,apto
5598,1,1,2,93.1,Butantã,kitnet
6945,1,2,1,20.0,Pinheiros,kitnet
6807,1,1,2,91.3,Vila Mariana,kitnet
5146,1,2,0,61.7,Butantã,kitnet
5059,1,2,0,80.3,Vila Mariana,apto
4922,2,1,0,70.1,Vila Mariana,casa
8401,1,1,2,88.8,Itaim Bibi,apto
5500,1,2,1,64.2,Vila Mariana,casa
5021,1,2,2,32.7,Tatuapé,casa
6651,3,1,1,57.9,Vila Mariana,kitnet
9454,2,2,1,70.3,Vila Mariana,apto
5593,3,1,2,55.7,Butantã,kitnet
5906,1,1,1,73.2,Vila Mariana,casa
5325,1,2,1,58.7,Pinheiros,kitnet
7948,2,2,0,48.1,Itaim Bibi,casa
4881,2,1,1,38.3,Butantã,casa
4776,1,2,0,52.2,Pinheiros,kitnet
6249,1,1,0,64.1,Itaim Bibi,kitnet
5002,2,2,0,20.8,Tatuapé,apto
6913,1,1,0,44.4,Itaim Bibi,casa
3750,2,1,0,20.1,Pinheiros,apto
5237,3,2,0,47.7,Butantã,casa
6856,2,1,0,83.9,Tatuapé,kitnet
5035,2,2,2,36.3,Butantã,kitnet
7849,2,2,0,74.1,Moema,apto
8411,3,1,1,117.0,Butantã,casa
4886,2,2,0,89.1,Tatuapé,casa
6008,2,1,2,62.7,Pinheiros,casa
6236,3,2,0,77.2,Butantã,apto
7122,1,1,2,32.6,Itaim Bibi,apto
5552,1,2,1,28.5,Vila Mariana,casa
6273,2,2,2,60.6,Tatuapé,casa
7008,1,2,1,68.0,Moema,kitnet
5840,1,1,1,81.9,Tatuapé,casa
4317,1,1,2,48.6,Butantã,casa
7158,3,2,2,63.9,Butantã,casa
7205,2,2,1,63.2,Vila Mariana,kitnet
7859,3,2,2,57.4,Butantã,casa
6691,1,1,2,58.6,Moema,casa
6877,2,1,2,42.9,Itaim Bibi,apto
9284,2,2,2,65.6,Itaim Bibi,kitnet
8495,2,2,0,63.9,Moema,kitnet
7181,3,1,1,51.2,Moema,apto
7395,3,1,1,73.3,Moema,casa
7072,2,1,2,80.6,Butantã,apto
6673,3,1,0,73.5,Moema,kitnet
4000,1,2,2,39.2,Vila Mariana,apto
6025,1,1,0,62.0,Moema,apto
6535,3,2,1,41.8,Vila Mariana,apto
5910,1,1,2,61.9,Moema,casa
4933,1,1,0,41.8,Pinheiros,apto
7279,1,2,2,85.5,Pinheiros,casa
7386,1,2,2,75.7,Itaim Bibi,kitnet
8719,2,2,0,83.1,Pinheiros,kitnet
5275,1,2,0,81.0,Tatuapé,apto
7740,2,1,0,54.6,Itaim Bibi,apto
7280,3,2,2,51.5,Itaim Bibi,apto
6573,1,1,2,94.8,Moema,kitnet
7269,3,2,1,56.7,Vila Mariana,casa
5871,2,2,0,32.9,Butantã,casa
4997,2,2,0,80.1,Butantã,kitnet
4801,2,1,0,62.9,Tatuapé,casa
5515,1,1,1,90.1,Pinheiros,apto
5471,1,1,2,64.9,Pinheiros,casa
6142,2,2,0,59.6,Vila Mariana,kitnet
8222,3,2,2,90.5,Pinheiros,apto
3233,2,2,0,29.2,Butantã,casa
4886,2,2,1,48.3,Vila Mariana,casa
4159,2,1,2,42.3,Vila Mariana,apto
4681,2,2,1,20.0,Butantã,apto
8002,1,2,1,77.5,Itaim Bibi,casa
6040,2,1,1,48.9,Vila Mariana,casa
8016,3,2,1,78.1,Moema,apto
4938,1,1,0,67.8,Tatuapé,casa
6630,3,2,0,72.1,Tatuapé,casa
5833,3,1,2,50.9,Butantã,casa
4116,1,1,2,44.7,Butantã,kitnet
5335,2,2,2,61.8,Butantã,apto
7805,3,2,0,78.4,Pinheiros,casa
6864,2,1,0,59.0,Vila Mariana,apto
5789,3,1,0,46.0,Tatuapé,kitnet
5776,3,1,0,36.0,Pinheiros,apto
7653,2,1,1,64.1,Moema,kitnet
5486,3,1,0,48.9,Pinheiros,apto
6641,3,1,2,58.6,Butantã,apto
6292,3,2,0,55.2,Pinheiros,casa
7686,3,2,1,51.1,Pinheiros,kitnet
7852,1,2,0,65.9,Vila Mariana,apto
5477,1,1,1,71.1,Pinheiros,apto
7817,1,2,0,99.3,Tatuapé,kitnet
7647,1,2,1,75.2,Moema,apto
6457,3,1,2,91.9,Butantã,apto
5472,2,2,2,43.6,Vila Mariana,kitnet
5931,2,2,0,28.0,Tatuapé,apto
4586,1,1,1,59.7,Tatuapé,kitnet
5962,3,1,2,77.2,Tatuapé,kitnet
7558,2,1,1,74.0,Itaim Bibi,kitnet
7671,3,1,1,84.2,Vila Mariana,apto
7929,1,1,2,85.1,Itaim Bibi,casa
6020,1,1,1,66.7,Butantã,casa
3071,1,2,2,29.1,Tatuapé,kitnet
6850,3,1,2,74.5,Tatuapé,casa
5143,2,1,1,63.4,Butantã,kitnet
4430,2,1,0,67.6,Tatuapé,kitnet
5957,1,2,0,80.0,Butantã,kitnet
5089,1,2,1,68.6,Pinheiros,apto
5323,3,1,2,30.5,Moema,apto
7494,3,2,1,57.1,Pinheiros,apto
5619,3,1,0,27.6,Pinheiros,casa
7407,3,1,2,73.0,Moema,apto
5470,2,2,0,88.0,Vila Mariana,kitnet
7600,1,2,1,35.2,Moema,apto
7868,3,2,0,46.6,Moema,kitnet
5186,3,2,0,42.4,Tatuapé,kitnet
6884,2,1,2,50.9,Butantã,apto
6165,1,2,2,68.2,Butantã,apto
9050,3,2,0,51.1,Moema,casa
5748,3,1,0,73.1,Vila Mariana,casa
6265,1,1,1,81.3,Itaim Bibi,apto
7455,1,2,2,82.0,Pinheiros,casa
5261,3,1,1,37.6,Tatuapé,apto
8531,1,1,2,87.7,Moema,apto
6575,3,2,1,89.3,Vila Mariana,kitnet
7094,3,1,1,91.1,Tatuapé,kitnet
5997,1,2,0,56.8,Vila Mariana,apto
6198,1,2,2,45.0,Vila Mariana,kitnet
4284,2,1,2,40.3,Tatuapé,casa
5354,2,1,0,38.0,Vila Mariana,casa
7686,3,1,2,60.2,Itaim Bibi,apto
7274,2,2,2,77.0,Pinheiros,casa
6750,1,2,1,86.1,Moema,casa
7402,3,1,2,50.3,Itaim Bibi,casa
6384,3,1,1,59.2,Vila Mariana,apto
6945,2,2,0,57.9,Itaim Bibi,apto
7712,3,2,2,47.3,Itaim Bibi,casa
5302,3,2,0,74.7,Butantã,apto
9087,3,2,2,67.3,Vila Mariana,apto
7385,3,1,0,62.8,Itaim Bibi,casa
5979,2,2,1,67.2,Butantã,kitnet
6262,1,2,2,72.3,Itaim Bibi,casa
7349,2,1,1,72.1,Vila Mariana,apto
8331,3,2,2,43.2,Itaim Bibi,kitnet
7283,3,2,0,77.9,Pinheiros,casa
5505,3,2,0,65.1,Tatuapé,kitnet
7235,2,1,0,51.3,Moema,apto
3447,1,1,0,66.9,Tatuapé,apto
6554,1,2,1,81.6,Pinheiros,casa
3168,1,1,0,39.1,Tatuapé,apto
8899,3,1,2,86.5,Butantã,kitnet
7244,3,1,0,60.5,Moema,apto
5988,1,1,2,49.9,Vila Mariana,casa
6927,2,2,2,49.3,Butantã,apto
6936,2,2,2,40.0,Pinheiros,kitnet
5516,1,2,2,25.2,Moema,casa
4579,2,1,2,73.5,Tatuapé,kitnet
9585,2,2,2,99.6,Moema,casa
6545,3,2,1,27.6,Butantã,casa
8067,3,2,1,41.0,Moema,apto
6238,1,2,1,75.0,Butantã,casa
8746,2,2,1,59.1,Pinheiros,casa
9171,3,1,1,76.7,Itaim Bibi,apto
4758,3,2,0,58.0,Tatuapé,casa
6992,3,2,2,48.4,Vila Mariana,apto
8261,3,2,2,55.5,Vila Mariana,apto
5501,1,1,2,20.0,Itaim Bibi,apto
6218,3,2,0,37.1,Tatuapé,casa
6815,3,2,2,79.0,Tatuapé,apto
8383,3,2,1,83.8,Pinheiros,apto
6263,3,2,0,88.1,Tatuapé,casa
5092,1,1,2,68.8,Butantã,apto
5270,1,2,2,20.0,Pinheiros,apto
6132,2,2,2,47.3,Moema,casa
7542,2,1,1,86.5,Moema,apto
4087,1,1,0,92.5,Butantã,kitnet
5392,1,1,0,87.3,Vila Mariana,casa
7322,3,1,2,55.3,Moema,kitnet
7626,2,1,2,33.9,Itaim Bibi,kitnet
6494,1,2,0,59.2,Pinheiros,kitnet
8457,2,2,2,60.3,Itaim Bibi,casa
6925,2,1,0,91.3,Itaim Bibi,casa
7358,1,2,2,64.6,Itaim Bibi,kitnet
4232,3,1,0,60.3,Tatuapé,apto
7926,2,2,2,61.5,Itaim Bibi,kitnet
7058,1,1,0,68.0,Itaim Bibi,apto
5570,1,1,1,72.5,Butantã,apto
8044,3,1,2,45.5,Moema,apto
7472,1,2,2,38.8,Moema,apto
5630,1,2,1,87.4,Tatuapé,apto
5029,2,1,2,27.2,Vila Mariana,kitnet
6882,2,2,0,92.8,Butantã,apto
6179,1,1,1,21.8,Itaim Bibi,kitnet
4430,2,1,2,48.3,Tatuapé,casa
5786,1,1,0,79.4,Vila Mariana,kitnet
7265,2,2,1,60.0,Moema,casa
4403,1,2,1,33.7,Moema,apto
5908,2,2,1,68.5,Tatuapé,apto
7705,3,2,2,61.3,Itaim Bibi,casa
8533,3,2,1,55.7,Itaim Bibi,kitnet
3097,1,1,2,47.5,Butantã,apto
3804,1,1,1,59.3,Butantã,casa
6204,1,1,2,48.4,Itaim Bibi,kitnet
9522,2,1,1,108.7,Moema,kitnet
4629,2,1,2,55.2,Tatuapé,casa
6716,3,1,1,52.5,Moema,apto
6266,3,2,2,49.2,Tatuapé,apto
9193,3,1,2,95.5,Itaim Bibi,casa
6149,1,2,0,27.2,Moema,casa
3706,1,2,0,67.2,Tatuapé,apto
7125,3,2,0,55.2,Pinheiros,apto
9122,3,1,1,31.5,Itaim Bibi,casa
6117,1,2,1,43.6,Moema,kitnet
6840,1,2,0,66.3,Moema,apto
4453,3,2,2,42.7,Tatuapé,casa
6073,2,2,2,65.2,Vila Mariana,apto
7405,3,2,1,94.6,Tatuapé,apto
6838,2,1,0,63.4,Itaim Bibi,casa
8119,3,2,2,30.9,Moema,apto
6532,3,1,0,43.1,Pinheiros,apto
5274,1,2,0,54.3,Moema,kitnet
6501,1,2,2,53.0,Vila Mariana,apto
7197,3,1,2,63.0,Moema,apto
4176,1,2,1,66.2,Tatuapé,kitnet
6522,1,1,0,94.6,Pinheiros,casa
8951,3,1,0,59.9,Itaim Bibi,apto
4006,1,1,2,37.0,Vila Mariana,casa
5310,1,2,0,83.1,Butantã,casa
7783,1,1,2,85.3,Itaim Bibi,apto
6965,2,2,1,64.6,Vila Mariana,casa
5699,2,1,1,55.1,Tatuapé,casa
7750,3,2,2,72.5,Pinheiros,apto
7683,3,1,1,55.8,Pinheiros,kitnet
4964,2,1,1,20.0,Butantã,casa
6637,1,2,0,77.8,Pinheiros,apto
7291,2,2,1,88.8,Vila Mariana,apto
4782,1,2,1,45.4,Vila Mariana,kitnet
5469,1,2,0,64.5,Moema,kitnet
6526,3,1,1,65.0,Vila Mariana,apto
5341,1,1,1,61.7,Vila Mariana,kitnet
4981,2,2,0,62.3,Tatuapé,apto
7100,2,2,2,60.7,Vila Mariana,casa
4064,1,2,2,64.2,Butantã,apto
8299,3,1,1,74.8,Itaim Bibi,casa
8628,1,1,0,84.4,Itaim Bibi,kitnet
5943,1,2,1,44.9,Vila Mariana,kitnet
8390,2,2,2,56.6,Itaim Bibi,kitnet
4159,1,1,0,51.5,Butantã,apto
6668,3,2,2,48.7,Vila Mariana,kitnet
4527,1,1,2,27.7,Itaim Bibi,casa
6880,1,2,0,60.5,Moema,casa
4629,1,1,0,69.6,Itaim Bibi,kitnet
6746,1,2,2,56.9,Moema,casa
7292,1,2,2,59.8,Itaim Bibi,casa
6493,2,1,2,68.4,Pinheiros,casa
9384,1,2,1,88.2,Moema,casa
6408,1,1,1,51.6,Vila Mariana,kitnet
5323,1,1,1,36.6,Vila Mariana,casa
4405,1,1,1,58.2,Vila Mariana,casa
6899,3,2,0,36.8,Pinheiros,casa
